Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1988,6,3,5,2051,2050,2157,2159,PI,434,NA,66,69,NA,-2,1,BWI,ROC,277,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,6,6,1,850,850,1704,1702,CO,54,NA,314,312,NA,2,0,SFO,EWR,2565,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,26,6,1501,1505,1751,1759,CO,1085,NA,110,114,NA,-8,-4,ABQ,IAH,744,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,12,5,1028,1030,1113,1114,UA,963,NA,45,44,NA,-1,-2,BIL,GTF,177,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,1,4,1630,1630,1805,1751,CO,357,NA,155,141,NA,14,0,EWR,ORD,719,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,1,6,1244,1244,1401,1400,UA,741,NA,77,76,NA,1,0,ORD,MCI,403,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,10,6,1121,1114,1312,1302,AA,856,NA,111,108,NA,10,7,IAH,BNA,657,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,21,4,850,850,1217,1201,TW,756,NA,147,131,NA,16,0,ABQ,STL,934,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,13,6,1714,1710,1839,1847,UA,1146,NA,85,97,NA,-8,4,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,19,6,601,600,807,808,UA,746,NA,66,68,NA,-1,1,ORD,CLE,316,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,7,21,4,829,830,1149,1149,AA,146,NA,140,139,NA,0,-1,DFW,JAX,919,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,28,4,2040,2040,2125,2128,CO,285,NA,45,48,NA,-3,0,CLE,DTW,95,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,17,6,858,900,1123,1140,US,179,NA,145,160,NA,-17,-2,CLE,FLL,1062,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,19,5,1840,1825,2100,2045,DL,798,NA,80,80,NA,15,15,MSY,MCO,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,6,28,2,2050,2050,2131,2119,TW,623,NA,101,89,NA,12,0,DTW,STL,440,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,17,1,2215,2116,2307,2212,EA,956,NA,52,56,NA,55,59,MIA,TPA,204,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,21,4,1435,1435,1514,1516,US,455,NA,39,41,NA,-2,0,RDU,MYR,152,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,31,7,650,650,809,811,NW,830,NA,79,81,NA,-2,0,DFW,MEM,432,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,16,2,2047,2050,2132,2135,PI,579,NA,45,45,NA,-3,-3,CLT,MYR,156,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,21,4,1638,1630,1827,1832,AA,2040,NA,109,122,NA,-5,8,SEA,SFO,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,21,3,1710,1710,1745,1739,PI,1850,NA,35,29,NA,6,0,CHO,ROA,101,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,15,5,1221,1220,1340,1341,CO,67,NA,139,141,NA,-1,1,ORD,DEN,888,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,6,29,3,2057,2059,2152,2145,US,317,NA,55,46,NA,7,-2,MDT,PIT,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,6,25,6,955,955,1244,1241,US,258,NA,109,106,NA,3,0,ORD,PHL,678,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,10,6,1610,1610,1800,1809,CO,799,NA,110,119,NA,-9,0,EWR,DTW,487,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,6,6,1,802,800,927,921,US,1906,NA,85,81,NA,6,2,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,11,4,1258,1245,1532,1527,CO,690,NA,154,162,NA,5,13,PBI,EWR,1024,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,13,6,1009,1010,1146,1132,AA,1084,NA,97,82,NA,14,-1,RDU,BUF,487,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,28,1,701,700,1025,1026,AA,526,NA,144,146,NA,-1,1,MIA,SJU,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,20,4,1043,955,1203,1121,AA,943,NA,80,86,NA,42,48,BNA,BTR,464,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,9,3,1758,1755,1937,1921,US,19,NA,99,86,NA,16,3,BTV,PIT,454,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,11,4,2045,2000,2156,2115,TW,542,NA,71,75,NA,41,45,STL,ORD,258,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,10,7,1625,1620,1739,1735,US,474,NA,74,75,NA,4,5,PIT,BTV,454,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,30,3,1316,1310,1442,1427,DL,196,NA,86,77,NA,15,6,MCO,ATL,403,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,13,2,1150,1150,1318,1325,WN,409,NA,88,95,NA,-7,0,HOU,BHM,570,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,19,5,803,800,1154,1151,AA,661,NA,231,231,NA,3,3,EWR,SJU,1608,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,10,6,841,840,1031,1027,UA,1025,NA,110,107,NA,4,1,SEA,SFO,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,6,14,2,1714,1710,1815,1813,PI,309,NA,61,63,NA,2,4,LGA,BWI,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,10,3,1245,1240,1723,1715,CO,862,NA,218,215,NA,8,5,HOU,LGA,1428,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,25,2,1826,1825,1929,1934,US,2853,NA,63,69,NA,-5,1,LAX,MRY,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,21,1,1602,1602,1920,1921,AA,366,NA,138,139,NA,-1,0,ORD,BOS,867,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,15,6,1257,1255,1541,1534,DL,932,NA,104,99,NA,7,2,SNA,SLC,588,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,17,3,1950,1950,2028,2033,DL,1100,NA,38,43,NA,-5,0,LAX,SAN,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,10,2,645,645,740,744,DL,1900,NA,55,59,NA,-4,0,LAX,LAS,236,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,3,7,1645,1630,1755,1734,US,515,NA,70,64,NA,21,15,PIT,GSO,304,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,21,1,2235,2235,2347,2335,PA (1),220,NA,72,60,NA,12,0,JFK,BOS,187,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,11,1,2053,2051,2209,2156,PI,514,NA,76,65,NA,13,2,BWI,ROC,277,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,31,7,1027,1027,1140,1130,DL,384,NA,73,63,NA,10,0,ATL,RDU,356,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,22,6,1102,1105,1316,1308,PI,1033,NA,134,123,NA,8,-3,TPA,DAY,828,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,7,4,1,1154,1155,1303,1303,UA,658,NA,69,68,NA,0,-1,STL,ORD,258,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,1,2,1750,1750,1857,1909,EA,626,NA,67,79,NA,-12,0,ATL,RDU,356,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,9,2,630,630,916,916,DL,880,NA,106,106,NA,0,0,HOU,ATL,696,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,19,5,2213,2155,2302,2240,US,686,NA,49,45,NA,22,18,PIT,HTS,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,6,20,1,1955,1955,2124,2111,DL,1648,NA,89,76,NA,13,0,SLC,DEN,391,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,3,4,1947,1945,2036,2035,HP,47,NA,49,50,NA,1,2,BUR,LAS,223,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,18,5,1025,1025,1235,1216,CO,447,NA,130,111,NA,19,0,EWR,DTW,487,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,18,3,650,650,725,728,DL,919,NA,35,38,NA,-3,0,CHA,ATL,106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,29,5,1055,1055,1403,1418,EA,995,NA,188,203,NA,-15,0,ATL,STT,1599,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,19,1,1615,1615,1745,1731,CO,1157,NA,150,136,NA,14,0,STL,DEN,770,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,6,11,6,1320,1320,1445,1440,EA,79,NA,85,80,NA,5,0,MCI,ORD,403,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,7,1,1105,1105,1220,1220,AS,733,NA,75,75,NA,0,0,LGB,SFO,354,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,9,1,833,820,1029,1022,EA,186,NA,116,122,NA,7,13,TPA,DCA,814,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,12,6,808,810,1036,1055,UA,39,NA,328,345,NA,-19,-2,EWR,LAX,2454,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,3,4,1857,1857,2110,2102,PI,1299,NA,193,185,NA,8,0,BWI,IAH,1235,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,30,3,2000,1950,2203,2205,UA,542,NA,63,75,NA,-2,10,ORD,CAK,344,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,29,4,730,730,847,850,WN,436,NA,77,80,NA,-3,0,BNA,MDW,395,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,20,7,1619,1605,1817,1811,CO,701,NA,178,186,NA,6,14,DCA,IAH,1208,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,6,5,7,1150,1145,1232,1225,US,373,NA,42,40,NA,7,5,CMH,PIT,144,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,7,6,1115,1115,1643,1643,NW,1642,NA,208,208,NA,0,0,SFO,MSP,1589,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,19,6,1226,1200,1329,1300,PA (1),306,NA,63,60,NA,29,26,MIA,TPA,204,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,26,5,1706,1710,1707,1715,UA,753,NA,61,65,NA,-8,-4,DAY,ORD,240,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,8,4,1000,1000,1216,1220,DL,637,NA,76,80,NA,-4,0,IND,ATL,432,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,15,4,1552,1547,1539,1532,AA,642,NA,47,45,NA,7,5,GRR,ORD,137,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,7,27,3,1313,1315,1539,1550,CO,1608,NA,86,95,NA,-11,-2,DEN,OKC,495,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,4,5,905,905,1000,1000,WN,151,NA,55,55,NA,0,0,DAL,SAT,248,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,7,1,722,720,825,823,US,616,NA,63,63,NA,2,2,RIC,PIT,259,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,4,4,1431,1400,1527,1509,PI,310,NA,56,69,NA,18,31,ORF,LGA,296,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,15,1,1830,1830,1907,1907,DL,1796,NA,37,37,NA,0,0,SAN,LAX,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,6,5,7,2051,2052,2311,2257,TW,588,NA,80,65,NA,14,-1,STL,SDF,254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,30,2,1705,1705,2110,2115,DL,218,NA,185,190,NA,-5,0,DFW,LGA,1389,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,18,4,1055,1055,1234,1237,DL,476,NA,99,102,NA,-3,0,MIA,ATL,595,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,5,5,637,620,826,800,HP,410,NA,109,100,NA,26,17,SMF,PHX,647,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,1,2,1532,1535,1614,1615,PI,702,NA,42,40,NA,-1,-3,PBI,MCO,142,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,22,5,2140,2140,2240,2240,WN,422,NA,60,60,NA,0,0,OKC,MCI,313,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,6,19,7,1153,1155,1244,1247,CO,842,NA,51,52,NA,-3,-2,CRP,IAH,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,7,29,5,1103,1103,1156,1158,AA,421,NA,53,55,NA,-2,0,DFW,IAH,224,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,16,6,1301,1301,1400,1358,AA,652,NA,59,57,NA,2,0,IAH,DFW,224,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,6,4,815,815,1115,1110,NW,994,NA,180,175,NA,5,0,MIA,DTW,1145,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,11,4,1523,1520,1814,1800,HP,444,NA,111,100,NA,14,3,SJC,PHX,621,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,5,6,25,25,515,519,DL,276,NA,170,174,NA,-4,0,SFO,DFW,1464,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,12,4,1620,1610,1733,1735,CO,682,NA,73,85,NA,-2,10,EWR,BUF,282,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,1,4,1810,1810,1906,1900,NW,625,NA,56,50,NA,6,0,BHM,MEM,211,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,26,2,1650,1650,1758,1800,HP,1283,NA,68,70,NA,-2,0,LGB,PHX,355,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,9,6,710,705,744,739,US,1910,NA,34,34,NA,5,5,BLI,SEA,94,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,16,6,1204,1200,1302,1300,PI,406,NA,58,60,NA,2,4,LGA,BWI,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,5,3,1750,1750,2257,2255,DL,852,NA,187,185,NA,2,0,SFO,DFW,1464,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,2,7,1834,1836,2105,2111,AA,425,NA,151,155,NA,-6,-2,SEA,SNA,978,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,12,5,NA,744,NA,849,UA,947,NA,NA,125,NA,NA,NA,RIC,ORD,642,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1988,3,21,1,1433,1433,1526,1529,TW,685,NA,53,56,NA,-3,0,STL,CID,228,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,18,4,855,855,945,945,WN,409,NA,50,50,NA,0,0,MCI,TUL,223,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,11,2,2122,2050,2132,2101,UA,911,NA,70,71,NA,31,32,DAY,ORD,240,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,17,1,620,620,710,715,WN,3,NA,50,55,NA,-5,0,LBB,DAL,293,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,14,1,1740,1740,2120,2120,PA (1),429,NA,160,160,NA,0,0,MIA,STX,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,12,4,930,925,1035,1035,HP,426,NA,65,70,NA,0,5,LGB,PHX,355,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,7,11,1,1725,1725,2225,2200,CO,502,NA,240,215,NA,25,0,IAH,LGA,1416,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,5,6,NA,700,NA,700,HP,850,NA,NA,60,NA,NA,NA,PHX,SAN,304,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1988,5,6,5,1505,1230,1626,1348,CO,353,NA,81,78,NA,158,155,BOS,EWR,200,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,25,5,1125,1120,1657,1646,NW,194,NA,212,206,NA,11,5,SAN,MSP,1532,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,13,4,657,700,1040,1055,CO,350,NA,163,175,NA,-15,-3,MSY,EWR,1167,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,7,1,2211,2211,2305,2314,TW,331,NA,54,63,NA,-9,0,STL,DSM,260,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,18,2,1127,1130,1217,1225,US,144,NA,50,55,NA,-8,-3,PIT,BWI,210,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,3,6,1120,1120,1705,1704,CO,232,NA,225,224,NA,1,0,DEN,MCO,1545,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,3,1,1840,1840,1940,1940,WN,810,NA,60,60,NA,0,0,PHX,SAN,304,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,19,1,1619,1615,1738,1735,DL,325,NA,79,80,NA,3,4,TPA,ATL,406,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,2,1,1400,1400,2128,2122,PI,568,NA,268,262,NA,6,0,SFO,DAY,2051,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,27,7,1905,1850,2058,2020,AS,737,NA,113,90,NA,38,15,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,7,3,1400,1400,1454,1457,NW,1176,NA,54,57,NA,-3,0,SHV,MEM,285,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,1,2,1500,1500,1610,1559,US,234,NA,70,59,NA,11,0,RIC,PIT,259,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,7,17,7,750,750,758,800,WN,821,NA,68,70,NA,-2,0,ABQ,PHX,328,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,6,6,1840,1840,2030,2040,TW,181,NA,230,240,NA,-10,0,STL,ONT,1547,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,7,7,4,1909,1911,2135,2114,TW,251,NA,146,123,NA,21,-2,STL,IAH,668,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,8,2,1710,1710,1805,1800,US,367,NA,55,50,NA,5,0,PIT,HTS,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,5,1,1832,1835,1932,1927,UA,1240,NA,60,52,NA,5,-3,SEA,GEG,224,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,6,6,2031,2031,2216,2215,DL,1496,NA,105,104,NA,1,0,ATL,IAD,533,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,8,2,1510,1510,1900,1900,CO,1078,NA,170,170,NA,0,0,MSY,LGA,1183,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,28,3,2018,2000,2050,2030,NW,546,NA,32,30,NA,20,18,RST,MSP,76,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,6,1,3,714,715,848,854,TW,427,NA,94,99,NA,-6,-1,LGA,CMH,478,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,8,1,2306,2255,2359,2353,AA,1328,NA,53,58,NA,6,11,DFW,SAT,247,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,31,1,1900,1900,1958,2005,DL,741,NA,118,125,NA,-7,0,ATL,MCI,692,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,22,1,1616,1615,1934,1906,AA,9,NA,378,351,NA,28,1,JFK,LAX,2475,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,9,6,645,645,747,758,DL,172,NA,62,73,NA,-11,0,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,17,1,840,840,929,934,PI,1705,NA,49,54,NA,-5,0,MCO,MIA,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,4,1,1500,1450,1557,1548,US,246,NA,57,58,NA,9,10,ABE,PIT,253,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,2,2,1000,1000,1100,1109,TW,550,NA,60,69,NA,-9,0,STL,MDW,251,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,20,6,915,915,1049,1119,CO,1609,NA,214,244,NA,-30,0,IAD,DEN,1452,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,1,1,2215,2215,2300,2257,NW,86,NA,45,42,NA,3,0,SEA,PDX,129,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,18,5,1055,1055,1231,1235,UA,260,NA,96,100,NA,-4,0,PDX,SFO,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,7,1,904,900,1105,1107,NW,350,NA,61,67,NA,-2,4,ORD,DTW,235,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,15,2,800,800,1003,945,CO,1071,NA,183,165,NA,18,0,CLE,IAH,1091,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,30,1,1418,1418,1446,1445,TW,677,NA,28,27,NA,1,0,CID,MLI,69,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,26,5,538,540,604,607,PS,1698,NA,26,27,NA,-3,-2,YKM,PSC,71,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,1,6,805,805,840,845,WN,584,NA,155,160,NA,-5,0,HOU,PHX,1020,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,10,4,1335,1335,1511,1511,EA,544,NA,96,96,NA,0,0,RSW,ATL,515,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,26,6,1938,1930,2023,2025,WN,856,NA,45,55,NA,-2,8,HOU,DAL,239,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,7,5,1922,1850,2155,2129,CO,1672,NA,93,99,NA,26,32,PHX,DEN,602,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,30,3,1409,1410,1606,1540,PI,1723,NA,117,90,NA,26,-1,EWR,GSO,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,26,4,1400,1400,1511,1517,AA,341,NA,131,137,NA,-6,0,LGA,ORD,733,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,6,5,7,649,650,717,720,NW,1281,NA,28,30,NA,-3,-1,CMH,DAY,72,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,7,13,3,1610,1610,1716,1728,UA,885,NA,126,138,NA,-12,0,DEN,LAX,862,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,21,3,1320,1320,1552,1554,AA,850,NA,92,94,NA,-2,0,ORD,ROC,528,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,14,6,640,640,1151,1209,AA,88,NA,191,209,NA,-18,0,SJC,DFW,1438,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,3,6,1427,1420,2124,2135,PI,4,NA,237,255,NA,-11,7,LAX,DAY,1925,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,6,13,1,1600,1600,1712,1713,AA,2211,NA,72,73,NA,-1,0,ONT,SFO,363,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,7,3,1515,1515,1804,1755,WN,910,NA,229,220,NA,9,0,BNA,PHX,1448,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,6,9,4,1618,1610,1636,1630,PI,944,NA,18,20,NA,6,8,UCA,SYR,37,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,17,7,1935,1931,2110,2056,PI,553,NA,155,145,NA,14,4,CLT,IAH,913,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,17,3,1903,1905,2005,2020,UA,1585,NA,62,75,NA,-15,-2,SMF,ONT,389,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,7,31,7,1620,1620,1721,1721,EA,870,NA,61,61,NA,0,0,MIA,MCO,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,6,11,6,840,840,1152,1149,AA,502,NA,132,129,NA,3,0,BNA,LGA,764,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,24,2,1635,1635,1718,1716,AS,109,NA,43,41,NA,2,0,PDX,SEA,129,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,6,3,950,950,1250,1230,CO,664,NA,180,160,NA,20,0,PBI,EWR,1024,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,27,3,615,615,732,730,DL,827,NA,77,75,NA,2,0,DAY,ATL,432,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,6,21,2,728,728,712,714,AA,361,NA,44,46,NA,-2,0,GRR,ORD,137,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,1,4,1316,1315,1344,1340,PI,452,NA,28,25,NA,4,1,CHO,LYH,70,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,24,7,1908,1900,2212,2155,UA,86,NA,124,115,NA,17,8,ORD,LGA,733,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,1,1,1335,1305,1422,1342,TW,651,NA,107,97,NA,40,30,DTW,STL,440,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,10,7,1905,1857,2138,2114,PI,299,NA,213,197,NA,24,8,BWI,IAH,1235,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,12,6,1330,1330,1348,1342,CO,411,NA,78,72,NA,6,0,ICT,DEN,419,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,18,1,1627,1625,1711,1715,WN,462,NA,44,50,NA,-4,2,SAT,HOU,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,22,5,1247,1245,1538,1529,US,60,NA,111,104,NA,9,2,MCI,PIT,773,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,21,3,1700,1700,1937,1941,EA,756,NA,157,161,NA,-4,0,FLL,LGA,1076,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,22,5,1230,1230,1403,1405,EA,146,NA,93,95,NA,-2,0,ATL,BWI,576,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,15,4,2305,2300,32,44,AA,1150,NA,87,104,NA,-12,5,DFW,BNA,631,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,26,2,639,639,815,815,DL,164,NA,96,96,NA,0,0,ATL,MIA,595,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,25,4,1132,1132,1220,1232,DL,363,NA,48,60,NA,-12,0,DFW,SAT,247,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,17,3,1044,1040,1139,1130,PI,795,NA,55,50,NA,9,4,MIA,MCO,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,7,24,7,2025,2025,2320,2331,TW,302,NA,115,126,NA,-11,0,STL,SYR,803,NA,NA,0,NA,0,NA,NA,NA,NA,NA
